Timestamp,AX,AY,AZ
2025-06-18 16:52:22.398,0.08,0.39,9.79
2025-06-18 16:52:22.426,0.08,0.38,9.79
2025-06-18 16:52:22.444,0.08,0.39,9.79
2025-06-18 16:52:22.463,0.08,0.39,9.8
2025-06-18 16:52:22.481,0.08,0.38,9.8
2025-06-18 16:52:22.500,0.09,0.38,9.79
2025-06-18 16:52:22.546,0.08,0.39,9.8
2025-06-18 16:52:22.565,0.08,0.39,9.8
2025-06-18 16:52:22.584,0.09,0.38,9.79
2025-06-18 16:52:22.602,0.09,0.38,9.79
2025-06-18 16:52:22.640,0.08,0.38,9.79
2025-06-18 16:52:22.668,0.09,0.39,9.8
2025-06-18 16:52:22.705,0.08,0.38,9.8
2025-06-18 16:52:22.724,0.08,0.39,9.79
2025-06-18 16:52:22.742,0.08,0.39,9.8
2025-06-18 16:52:22.761,0.09,0.39,9.79
2025-06-18 16:52:22.789,0.08,0.38,9.79
2025-06-18 16:52:22.807,0.08,0.39,9.8
2025-06-18 16:52:22.826,0.09,0.38,9.79
2025-06-18 16:52:22.845,0.08,0.39,9.79
2025-06-18 16:52:22.882,0.08,0.39,9.8
2025-06-18 16:52:22.910,0.08,0.38,9.79
2025-06-18 16:52:22.928,0.08,0.39,9.79
2025-06-18 16:52:22.947,0.09,0.39,9.8
2025-06-18 16:52:22.984,0.08,0.38,9.8
2025-06-18 16:52:23.030,0.08,0.39,9.79
2025-06-18 16:52:23.500,0.08,0.39,9.8
2025-06-18 16:52:23.680,0.08,0.38,9.8
2025-06-18 16:52:23.870,0.08,0.38,9.8
2025-06-18 16:52:23.105,0.08,0.39,9.8
2025-06-18 16:52:23.124,0.08,0.39,9.8
2025-06-18 16:52:23.152,0.08,0.38,9.79
2025-06-18 16:52:23.171,0.08,0.39,9.8
2025-06-18 16:52:23.189,0.09,0.39,9.79
2025-06-18 16:52:23.208,0.08,0.39,9.79
2025-06-18 16:52:23.226,0.08,0.39,9.79
2025-06-18 16:52:23.245,0.08,0.39,9.79
2025-06-18 16:52:23.291,0.08,0.39,9.79
2025-06-18 16:52:23.310,0.08,0.39,9.79
2025-06-18 16:52:23.328,0.08,0.38,9.8
2025-06-18 16:52:23.347,0.08,0.39,9.79
2025-06-18 16:52:23.366,0.08,0.38,9.8
2025-06-18 16:52:23.384,0.09,0.39,9.8
2025-06-18 16:52:23.412,0.08,0.39,9.79
2025-06-18 16:52:23.431,0.08,0.39,9.79
2025-06-18 16:52:23.449,0.08,0.38,9.8
2025-06-18 16:52:23.486,0.08,0.39,9.8
2025-06-18 16:52:23.505,0.08,0.39,9.8
2025-06-18 16:52:23.552,0.08,0.38,9.8
2025-06-18 16:52:23.570,0.08,0.38,9.8
2025-06-18 16:52:23.589,0.08,0.38,9.8
2025-06-18 16:52:23.607,0.08,0.38,9.8
2025-06-18 16:52:23.626,0.08,0.39,9.79
2025-06-18 16:52:23.654,0.08,0.38,9.79
2025-06-18 16:52:23.673,0.08,0.38,9.8
2025-06-18 16:52:23.691,0.08,0.39,9.79
2025-06-18 16:52:23.728,0.08,0.39,9.8
2025-06-18 16:52:23.747,0.08,0.39,9.79
2025-06-18 16:52:23.775,0.08,0.38,9.79
2025-06-18 16:52:23.793,0.08,0.39,9.8
2025-06-18 16:52:23.831,0.08,0.38,9.79
2025-06-18 16:52:23.849,0.08,0.38,9.79
2025-06-18 16:52:23.896,0.08,0.39,9.79
2025-06-18 16:52:23.915,0.09,0.39,9.8
2025-06-18 16:52:23.934,0.08,0.38,9.8
2025-06-18 16:52:23.952,0.08,0.38,9.8
2025-06-18 16:52:23.971,0.08,0.38,9.8
2025-06-18 16:52:23.989,0.08,0.38,9.79
2025-06-18 16:52:24.170,0.08,0.38,9.8
2025-06-18 16:52:24.360,0.08,0.39,9.79
2025-06-18 16:52:24.730,0.09,0.38,9.8
2025-06-18 16:52:24.920,0.08,0.39,9.79
2025-06-18 16:52:24.110,0.08,0.38,9.8
2025-06-18 16:52:24.138,0.08,0.39,9.8
2025-06-18 16:52:24.175,0.08,0.39,9.8
2025-06-18 16:52:24.194,0.08,0.39,9.79
2025-06-18 16:52:24.232,0.08,0.39,9.8
2025-06-18 16:52:24.260,0.08,0.39,9.79
2025-06-18 16:52:24.278,0.09,0.39,9.8
2025-06-18 16:52:24.297,0.09,0.38,9.79
2025-06-18 16:52:24.315,0.08,0.39,9.79
2025-06-18 16:52:24.334,0.09,0.38,9.79
2025-06-18 16:52:24.352,0.09,0.38,9.79
2025-06-18 16:52:24.380,0.09,0.39,9.8
2025-06-18 16:52:24.418,0.09,0.39,9.8
2025-06-18 16:52:24.436,0.09,0.39,9.8
2025-06-18 16:52:24.455,0.08,0.39,9.8
2025-06-18 16:52:24.473,0.08,0.39,9.8
2025-06-18 16:52:24.520,0.09,0.38,9.8
2025-06-18 16:52:24.538,0.08,0.39,9.79
2025-06-18 16:52:24.576,0.08,0.39,9.8
2025-06-18 16:52:24.595,0.08,0.39,9.8
2025-06-18 16:52:24.623,0.09,0.39,9.8
2025-06-18 16:52:24.641,0.08,0.39,9.79
2025-06-18 16:52:24.660,0.09,0.39,9.8
2025-06-18 16:52:24.678,0.08,0.39,9.79
2025-06-18 16:52:24.697,0.09,0.38,9.8
2025-06-18 16:52:24.716,0.08,0.38,9.8
2025-06-18 16:52:24.762,0.09,0.39,9.8
2025-06-18 16:52:24.781,0.09,0.39,9.8
2025-06-18 16:52:24.799,0.08,0.38,9.8
2025-06-18 16:52:24.818,0.08,0.38,9.8
2025-06-18 16:52:24.864,0.08,0.38,9.8
2025-06-18 16:52:24.883,0.09,0.38,9.79
2025-06-18 16:52:24.921,0.08,0.38,9.8
2025-06-18 16:52:24.939,0.09,0.38,9.79
2025-06-18 16:52:24.958,0.08,0.39,9.8
2025-06-18 16:52:24.986,0.08,0.38,9.79
2025-06-18 16:52:25.040,0.08,0.39,9.79
2025-06-18 16:52:25.230,0.08,0.38,9.8
2025-06-18 16:52:25.410,0.09,0.39,9.8
2025-06-18 16:52:25.600,0.08,0.38,9.79
2025-06-18 16:52:25.107,0.09,0.38,9.79
2025-06-18 16:52:25.125,0.09,0.38,9.79
2025-06-18 16:52:25.144,0.09,0.38,9.79
2025-06-18 16:52:25.162,0.09,0.38,9.79
2025-06-18 16:52:25.200,0.08,0.39,9.8
2025-06-18 16:52:25.228,0.08,0.39,9.79
2025-06-18 16:52:25.265,0.08,0.38,9.8
2025-06-18 16:52:25.284,0.09,0.39,9.79
2025-06-18 16:52:25.302,0.08,0.39,9.79
2025-06-18 16:52:25.321,0.08,0.39,9.8
2025-06-18 16:52:25.349,0.08,0.39,9.79
2025-06-18 16:52:25.367,0.08,0.39,9.8
2025-06-18 16:52:25.386,0.08,0.38,9.79
2025-06-18 16:52:25.405,0.08,0.38,9.79
2025-06-18 16:52:25.442,0.08,0.38,9.79
2025-06-18 16:52:25.470,0.08,0.38,9.79
2025-06-18 16:52:25.488,0.09,0.38,9.8
2025-06-18 16:52:25.507,0.09,0.38,9.8
2025-06-18 16:52:25.544,0.08,0.39,9.8
2025-06-18 16:52:25.563,0.08,0.39,9.79
2025-06-18 16:52:25.610,0.08,0.38,9.8
2025-06-18 16:52:25.628,0.09,0.39,9.8
2025-06-18 16:52:25.647,0.08,0.38,9.8
2025-06-18 16:52:25.665,0.08,0.39,9.8
2025-06-18 16:52:25.684,0.08,0.38,9.79
2025-06-18 16:52:25.712,0.08,0.38,9.8
2025-06-18 16:52:25.731,0.08,0.39,9.79
2025-06-18 16:52:25.749,0.08,0.39,9.8
2025-06-18 16:52:25.786,0.08,0.38,9.79
2025-06-18 16:52:25.805,0.08,0.38,9.79
2025-06-18 16:52:25.833,0.08,0.39,9.8
2025-06-18 16:52:25.851,0.08,0.39,9.8
2025-06-18 16:52:25.889,0.08,0.39,9.8
2025-06-18 16:52:25.907,0.08,0.39,9.79
2025-06-18 16:52:25.954,0.08,0.38,9.79
2025-06-18 16:52:25.973,0.08,0.38,9.8
2025-06-18 16:52:25.992,0.08,0.39,9.79
2025-06-18 16:52:26.100,0.08,0.38,9.79
2025-06-18 16:52:26.290,0.08,0.38,9.8
2025-06-18 16:52:26.470,0.08,0.38,9.79
2025-06-18 16:52:26.750,0.08,0.39,9.79
2025-06-18 16:52:26.940,0.09,0.39,9.8
2025-06-18 16:52:26.131,0.08,0.39,9.8
2025-06-18 16:52:26.150,0.08,0.39,9.8
2025-06-18 16:52:26.168,0.08,0.38,9.8
2025-06-18 16:52:26.196,0.08,0.38,9.8
2025-06-18 16:52:26.215,0.09,0.39,9.79
2025-06-18 16:52:26.233,0.09,0.39,9.79
2025-06-18 16:52:26.270,0.09,0.39,9.79
2025-06-18 16:52:26.289,0.09,0.39,9.8
2025-06-18 16:52:26.336,0.08,0.38,9.8
2025-06-18 16:52:26.374,0.09,0.38,9.79
2025-06-18 16:52:26.392,0.08,0.38,9.79
2025-06-18 16:52:26.411,0.09,0.39,9.79
2025-06-18 16:52:26.439,0.09,0.39,9.79
2025-06-18 16:52:26.457,0.08,0.39,9.79
2025-06-18 16:52:26.476,0.08,0.39,9.79
2025-06-18 16:52:26.494,0.08,0.39,9.79
2025-06-18 16:52:26.513,0.08,0.39,9.79
2025-06-18 16:52:26.532,0.08,0.38,9.79
2025-06-18 16:52:26.560,0.08,0.38,9.79
2025-06-18 16:52:26.598,0.09,0.39,9.79
2025-06-18 16:52:26.616,0.08,0.39,9.79
2025-06-18 16:52:26.654,0.09,0.38,9.8
2025-06-18 16:52:26.673,0.09,0.39,9.79
2025-06-18 16:52:26.701,0.08,0.38,9.8
2025-06-18 16:52:26.719,0.08,0.38,9.79
2025-06-18 16:52:26.738,0.08,0.38,9.79
2025-06-18 16:52:26.756,0.08,0.38,9.79
2025-06-18 16:52:26.775,0.08,0.38,9.79
2025-06-18 16:52:26.794,0.09,0.39,9.8
2025-06-18 16:52:26.821,0.09,0.39,9.8
2025-06-18 16:52:26.840,0.08,0.38,9.8
2025-06-18 16:52:26.859,0.08,0.38,9.8
2025-06-18 16:52:26.877,0.08,0.39,9.8
2025-06-18 16:52:26.896,0.08,0.39,9.8
2025-06-18 16:52:26.914,0.08,0.38,9.79
2025-06-18 16:52:26.933,0.08,0.38,9.79
2025-06-18 16:52:26.961,0.09,0.38,9.8
2025-06-18 16:52:26.979,0.09,0.38,9.8
2025-06-18 16:52:26.998,0.09,0.39,9.79
2025-06-18 16:52:27.170,0.09,0.39,9.79
2025-06-18 16:52:27.350,0.09,0.38,9.8
2025-06-18 16:52:27.540,0.09,0.38,9.8
2025-06-18 16:52:27.100,0.08,0.38,9.79
2025-06-18 16:52:27.138,0.08,0.38,9.79
2025-06-18 16:52:27.157,0.09,0.39,9.8
2025-06-18 16:52:27.195,0.08,0.38,9.79
2025-06-18 16:52:27.223,0.09,0.38,9.79
2025-06-18 16:52:27.241,0.08,0.38,9.79
2025-06-18 16:52:27.260,0.08,0.38,9.79
2025-06-18 16:52:27.278,0.08,0.39,9.8
2025-06-18 16:52:27.297,0.08,0.39,9.8
2025-06-18 16:52:27.315,0.09,0.39,9.8
2025-06-18 16:52:27.343,0.09,0.39,9.8
2025-06-18 16:52:27.362,0.09,0.38,9.8
2025-06-18 16:52:27.381,0.09,0.38,9.8
2025-06-18 16:52:27.399,0.08,0.38,9.79
2025-06-18 16:52:27.418,0.08,0.38,9.79
2025-06-18 16:52:27.436,0.08,0.38,9.79
2025-06-18 16:52:27.455,0.08,0.38,9.79
2025-06-18 16:52:27.483,0.08,0.39,9.79
2025-06-18 16:52:27.501,0.08,0.39,9.79
2025-06-18 16:52:27.520,0.08,0.39,9.79
2025-06-18 16:52:27.538,0.08,0.39,9.79
2025-06-18 16:52:27.557,0.09,0.39,9.79
2025-06-18 16:52:27.576,0.09,0.39,9.79
2025-06-18 16:52:27.622,0.08,0.38,9.79
2025-06-18 16:52:27.641,0.08,0.38,9.79
2025-06-18 16:52:27.678,0.08,0.39,9.8
2025-06-18 16:52:27.697,0.08,0.38,9.79
2025-06-18 16:52:27.725,0.08,0.38,9.79
2025-06-18 16:52:27.743,0.08,0.38,9.79
2025-06-18 16:52:27.762,0.08,0.38,9.8
2025-06-18 16:52:27.780,0.08,0.38,9.8
2025-06-18 16:52:27.799,0.08,0.39,9.79
2025-06-18 16:52:27.818,0.08,0.39,9.79
2025-06-18 16:52:27.864,0.08,0.39,9.8
2025-06-18 16:52:27.883,0.08,0.39,9.8
2025-06-18 16:52:27.901,0.08,0.39,9.79
2025-06-18 16:52:27.920,0.08,0.39,9.79
2025-06-18 16:52:27.966,0.08,0.39,9.8
2025-06-18 16:52:27.985,0.09,0.38,9.79
2025-06-18 16:52:28.230,0.08,0.39,9.8
2025-06-18 16:52:28.410,0.08,0.39,9.8
2025-06-18 16:52:28.600,0.09,0.39,9.8
2025-06-18 16:52:28.880,0.08,0.38,9.79
2025-06-18 16:52:28.106,0.08,0.39,9.79
2025-06-18 16:52:28.125,0.08,0.39,9.79
2025-06-18 16:52:28.143,0.08,0.39,9.79
2025-06-18 16:52:28.162,0.08,0.38,9.79
2025-06-18 16:52:28.209,0.09,0.38,9.8
2025-06-18 16:52:28.227,0.08,0.39,9.79
2025-06-18 16:52:28.246,0.08,0.39,9.8
2025-06-18 16:52:28.264,0.09,0.39,9.8
2025-06-18 16:52:28.283,0.08,0.38,9.79
2025-06-18 16:52:28.301,0.09,0.38,9.8
2025-06-18 16:52:28.348,0.08,0.39,9.79
2025-06-18 16:52:28.367,0.09,0.39,9.8
2025-06-18 16:52:28.404,0.08,0.39,9.8
2025-06-18 16:52:28.451,0.08,0.38,9.79
2025-06-18 16:52:28.470,0.08,0.39,9.79
2025-06-18 16:52:28.489,0.09,0.39,9.79
2025-06-18 16:52:28.507,0.09,0.39,9.8
2025-06-18 16:52:28.526,0.08,0.39,9.8
2025-06-18 16:52:28.544,0.08,0.38,9.79
2025-06-18 16:52:28.572,0.08,0.38,9.8
2025-06-18 16:52:28.591,0.09,0.38,9.8
2025-06-18 16:52:28.609,0.08,0.39,9.79
2025-06-18 16:52:28.628,0.08,0.38,9.79
2025-06-18 16:52:28.666,0.08,0.39,9.8
2025-06-18 16:52:28.685,0.08,0.39,9.79
2025-06-18 16:52:28.732,0.09,0.39,9.78
2025-06-18 16:52:28.750,0.08,0.38,9.79
2025-06-18 16:52:28.769,0.08,0.39,9.8
2025-06-18 16:52:28.787,0.09,0.38,9.8
2025-06-18 16:52:28.806,0.08,0.38,9.79
2025-06-18 16:52:28.834,0.08,0.38,9.79
2025-06-18 16:52:28.853,0.08,0.39,9.8
2025-06-18 16:52:28.871,0.08,0.39,9.79
2025-06-18 16:52:28.890,0.08,0.39,9.8
2025-06-18 16:52:28.908,0.08,0.38,9.8
2025-06-18 16:52:28.927,0.09,0.38,9.8
2025-06-18 16:52:28.973,0.08,0.38,9.8
2025-06-18 16:52:28.992,0.08,0.38,9.8
2025-06-18 16:52:29.100,0.08,0.39,9.79
2025-06-18 16:52:29.290,0.08,0.38,9.8
2025-06-18 16:52:29.480,0.09,0.39,9.8
2025-06-18 16:52:29.660,0.09,0.38,9.8
2025-06-18 16:52:29.940,0.08,0.39,9.8
2025-06-18 16:52:29.113,0.08,0.39,9.79
2025-06-18 16:52:29.131,0.08,0.39,9.79
2025-06-18 16:52:29.150,0.09,0.39,9.8
2025-06-18 16:52:29.187,0.08,0.38,9.79
2025-06-18 16:52:29.215,0.08,0.38,9.79
2025-06-18 16:52:29.252,0.09,0.38,9.8
2025-06-18 16:52:29.271,0.08,0.38,9.79
2025-06-18 16:52:29.289,0.08,0.38,9.79
2025-06-18 16:52:29.308,0.08,0.38,9.8
2025-06-18 16:52:29.336,0.08,0.39,9.8
2025-06-18 16:52:29.354,0.08,0.38,9.79
2025-06-18 16:52:29.373,0.08,0.38,9.79
2025-06-18 16:52:29.410,0.08,0.39,9.8
2025-06-18 16:52:29.429,0.08,0.39,9.8
2025-06-18 16:52:29.457,0.09,0.38,9.8
2025-06-18 16:52:29.475,0.09,0.39,9.8
2025-06-18 16:52:29.513,0.08,0.39,9.79
2025-06-18 16:52:29.531,0.09,0.38,9.79
2025-06-18 16:52:29.578,0.09,0.39,9.8
2025-06-18 16:52:29.597,0.08,0.38,9.8
2025-06-18 16:52:29.616,0.08,0.38,9.79
2025-06-18 16:52:29.634,0.08,0.39,9.8
2025-06-18 16:52:29.653,0.09,0.38,9.8
2025-06-18 16:52:29.671,0.08,0.39,9.79
2025-06-18 16:52:29.699,0.08,0.39,9.79
2025-06-18 16:52:29.718,0.08,0.38,9.79
2025-06-18 16:52:29.755,0.09,0.38,9.79
2025-06-18 16:52:29.774,0.09,0.38,9.79
2025-06-18 16:52:29.792,0.09,0.39,9.79
2025-06-18 16:52:29.820,0.09,0.39,9.79
2025-06-18 16:52:29.857,0.08,0.38,9.79
2025-06-18 16:52:29.876,0.08,0.38,9.79
2025-06-18 16:52:29.914,0.08,0.38,9.8
2025-06-18 16:52:29.942,0.08,0.38,9.79
2025-06-18 16:52:29.960,0.08,0.39,9.8
2025-06-18 16:52:29.979,0.08,0.39,9.8
2025-06-18 16:52:29.997,0.08,0.39,9.8
2025-06-18 16:52:30.160,0.08,0.39,9.79
2025-06-18 16:52:30.340,0.08,0.38,9.8
2025-06-18 16:52:30.620,0.08,0.39,9.8
2025-06-18 16:52:30.100,0.08,0.39,9.8
2025-06-18 16:52:30.118,0.08,0.39,9.8
2025-06-18 16:52:30.137,0.08,0.38,9.79
2025-06-18 16:52:30.155,0.08,0.38,9.79
2025-06-18 16:52:30.202,0.08,0.39,9.79
2025-06-18 16:52:30.220,0.08,0.38,9.79
2025-06-18 16:52:30.258,0.09,0.39,9.8
2025-06-18 16:52:30.277,0.08,0.39,9.8
2025-06-18 16:52:30.305,0.08,0.38,9.79
2025-06-18 16:52:30.323,0.09,0.39,9.79
2025-06-18 16:52:30.342,0.08,0.38,9.8
2025-06-18 16:52:30.360,0.08,0.38,9.8
2025-06-18 16:52:30.379,0.08,0.38,9.79
2025-06-18 16:52:30.398,0.09,0.38,9.79
2025-06-18 16:52:30.444,0.08,0.38,9.8
2025-06-18 16:52:30.463,0.08,0.38,9.8
2025-06-18 16:52:30.481,0.09,0.38,9.8
2025-06-18 16:52:30.500,0.09,0.38,9.8
2025-06-18 16:52:30.546,0.08,0.39,9.8
2025-06-18 16:52:30.565,0.08,0.38,9.79
2025-06-18 16:52:30.603,0.09,0.38,9.79
2025-06-18 16:52:30.621,0.09,0.39,9.79
2025-06-18 16:52:30.640,0.08,0.39,9.79
2025-06-18 16:52:30.668,0.08,0.38,9.79
2025-06-18 16:52:30.686,0.08,0.38,9.79
2025-06-18 16:52:30.705,0.09,0.39,9.79
2025-06-18 16:52:30.724,0.09,0.39,9.8
2025-06-18 16:52:30.742,0.08,0.39,9.79
2025-06-18 16:52:30.789,0.09,0.39,9.8
2025-06-18 16:52:30.807,0.09,0.39,9.8
2025-06-18 16:52:30.826,0.09,0.38,9.8
2025-06-18 16:52:30.844,0.09,0.38,9.8
2025-06-18 16:52:30.882,0.08,0.38,9.79
2025-06-18 16:52:30.910,0.09,0.39,9.79
2025-06-18 16:52:30.947,0.08,0.39,9.79
2025-06-18 16:52:30.966,0.08,0.39,9.8
2025-06-18 16:52:30.984,0.08,0.38,9.8
2025-06-18 16:52:31.030,0.09,0.38,9.8
2025-06-18 16:52:31.310,0.09,0.38,9.8
2025-06-18 16:52:31.490,0.08,0.39,9.79
2025-06-18 16:52:31.680,0.08,0.39,9.79
2025-06-18 16:52:31.870,0.09,0.38,9.8
2025-06-18 16:52:31.105,0.09,0.38,9.8
2025-06-18 16:52:31.124,0.08,0.39,9.8
2025-06-18 16:52:31.170,0.09,0.39,9.79
2025-06-18 16:52:31.189,0.09,0.39,9.79
2025-06-18 16:52:31.207,0.08,0.38,9.79
2025-06-18 16:52:31.226,0.08,0.38,9.79
2025-06-18 16:52:31.245,0.08,0.39,9.8
2025-06-18 16:52:31.263,0.08,0.39,9.8
2025-06-18 16:52:31.291,0.08,0.39,9.79
2025-06-18 16:52:31.310,0.08,0.39,9.79
2025-06-18 16:52:31.328,0.08,0.38,9.8
2025-06-18 16:52:31.347,0.08,0.38,9.8
2025-06-18 16:52:31.384,0.08,0.39,9.8
2025-06-18 16:52:31.412,0.09,0.38,9.8
2025-06-18 16:52:31.449,0.08,0.39,9.79
2025-06-18 16:52:31.468,0.08,0.38,9.79
2025-06-18 16:52:31.486,0.09,0.39,9.79
2025-06-18 16:52:31.505,0.08,0.39,9.79
2025-06-18 16:52:31.533,0.08,0.39,9.79
2025-06-18 16:52:31.551,0.08,0.38,9.79
2025-06-18 16:52:31.570,0.08,0.38,9.79
2025-06-18 16:52:31.589,0.09,0.38,9.8
2025-06-18 16:52:31.607,0.09,0.38,9.8
2025-06-18 16:52:31.626,0.08,0.39,9.79
2025-06-18 16:52:31.672,0.08,0.39,9.8
2025-06-18 16:52:31.691,0.08,0.39,9.8
2025-06-18 16:52:31.709,0.08,0.38,9.8
2025-06-18 16:52:31.728,0.08,0.38,9.8
2025-06-18 16:52:31.747,0.09,0.38,9.79
2025-06-18 16:52:31.765,0.09,0.38,9.79
2025-06-18 16:52:31.793,0.08,0.39,9.8
2025-06-18 16:52:31.812,0.08,0.39,9.8
2025-06-18 16:52:31.830,0.08,0.38,9.79
2025-06-18 16:52:31.849,0.08,0.38,9.79
2025-06-18 16:52:31.886,0.08,0.38,9.8
2025-06-18 16:52:31.914,0.09,0.39,9.79
2025-06-18 16:52:31.951,0.08,0.39,9.8
2025-06-18 16:52:31.970,0.08,0.39,9.79
2025-06-18 16:52:31.988,0.08,0.39,9.8
2025-06-18 16:52:32.070,0.08,0.38,9.79
2025-06-18 16:52:32.350,0.08,0.38,9.8
2025-06-18 16:52:32.530,0.09,0.38,9.8
2025-06-18 16:52:32.720,0.09,0.39,9.79
2025-06-18 16:52:32.910,0.08,0.39,9.8
2025-06-18 16:52:32.128,0.08,0.39,9.79
2025-06-18 16:52:32.156,0.08,0.39,9.79
2025-06-18 16:52:32.174,0.09,0.39,9.79
2025-06-18 16:52:32.193,0.09,0.39,9.79
2025-06-18 16:52:32.230,0.08,0.38,9.79
2025-06-18 16:52:32.249,0.08,0.38,9.8
2025-06-18 16:52:32.296,0.08,0.38,9.8
2025-06-18 16:52:32.314,0.08,0.38,9.79
2025-06-18 16:52:32.333,0.08,0.39,9.8
2025-06-18 16:52:32.351,0.08,0.39,9.79
2025-06-18 16:52:32.370,0.08,0.38,9.8
2025-06-18 16:52:32.398,0.09,0.38,9.79
2025-06-18 16:52:32.417,0.08,0.38,9.8
2025-06-18 16:52:32.435,0.09,0.39,9.8
2025-06-18 16:52:32.472,0.08,0.39,9.79
2025-06-18 16:52:32.491,0.08,0.39,9.79
2025-06-18 16:52:32.519,0.08,0.38,9.8
2025-06-18 16:52:32.537,0.08,0.38,9.8
2025-06-18 16:52:32.556,0.08,0.39,9.79
2025-06-18 16:52:32.574,0.08,0.39,9.79
2025-06-18 16:52:32.612,0.08,0.39,9.8
2025-06-18 16:52:32.640,0.08,0.38,9.79
2025-06-18 16:52:32.677,0.08,0.38,9.8
2025-06-18 16:52:32.715,0.08,0.38,9.8
2025-06-18 16:52:32.734,0.08,0.39,9.8
2025-06-18 16:52:32.762,0.08,0.38,9.8
2025-06-18 16:52:32.780,0.08,0.38,9.8
2025-06-18 16:52:32.799,0.08,0.39,9.8
2025-06-18 16:52:32.817,0.08,0.39,9.8
2025-06-18 16:52:32.836,0.08,0.38,9.8
2025-06-18 16:52:32.855,0.08,0.38,9.8
2025-06-18 16:52:32.882,0.08,0.39,9.79
2025-06-18 16:52:32.901,0.08,0.39,9.79
2025-06-18 16:52:32.939,0.08,0.39,9.79
2025-06-18 16:52:32.958,0.08,0.38,9.8
2025-06-18 16:52:32.996,0.09,0.39,9.8
2025-06-18 16:52:33.240,0.09,0.39,9.79
2025-06-18 16:52:33.420,0.08,0.39,9.79
2025-06-18 16:52:33.610,0.08,0.39,9.8
2025-06-18 16:52:33.790,0.08,0.39,9.8
2025-06-18 16:52:33.980,0.08,0.39,9.8
2025-06-18 16:52:33.116,0.08,0.38,9.8
2025-06-18 16:52:33.144,0.08,0.38,9.8
2025-06-18 16:52:33.163,0.08,0.39,9.8
2025-06-18 16:52:33.182,0.08,0.39,9.8
2025-06-18 16:52:33.200,0.09,0.38,9.79
2025-06-18 16:52:33.219,0.09,0.38,9.79
2025-06-18 16:52:33.237,0.07,0.39,9.8
2025-06-18 16:52:33.256,0.07,0.39,9.8
2025-06-18 16:52:33.284,0.08,0.38,9.8
2025-06-18 16:52:33.302,0.08,0.38,9.8
2025-06-18 16:52:33.321,0.08,0.38,9.8
2025-06-18 16:52:33.339,0.08,0.38,9.8
2025-06-18 16:52:33.358,0.08,0.38,9.79
2025-06-18 16:52:33.377,0.08,0.38,9.79
2025-06-18 16:52:33.405,0.08,0.38,9.8
2025-06-18 16:52:33.423,0.08,0.38,9.8
2025-06-18 16:52:33.461,0.08,0.39,9.8
2025-06-18 16:52:33.480,0.08,0.38,9.8
2025-06-18 16:52:33.499,0.08,0.39,9.8
2025-06-18 16:52:33.518,0.08,0.39,9.8
2025-06-18 16:52:33.545,0.08,0.39,9.79
2025-06-18 16:52:33.564,0.08,0.38,9.8
2025-06-18 16:52:33.602,0.08,0.39,9.8
2025-06-18 16:52:33.621,0.08,0.38,9.79
2025-06-18 16:52:33.639,0.08,0.38,9.79
2025-06-18 16:52:33.658,0.08,0.38,9.79
2025-06-18 16:52:33.686,0.09,0.39,9.79
2025-06-18 16:52:33.704,0.09,0.39,9.79
2025-06-18 16:52:33.723,0.08,0.39,9.79
2025-06-18 16:52:33.742,0.08,0.39,9.79
2025-06-18 16:52:33.760,0.08,0.39,9.79
2025-06-18 16:52:33.779,0.08,0.39,9.79
2025-06-18 16:52:33.825,0.08,0.39,9.79
2025-06-18 16:52:33.844,0.08,0.39,9.8
2025-06-18 16:52:33.862,0.08,0.39,9.8
2025-06-18 16:52:33.881,0.09,0.39,9.8
2025-06-18 16:52:33.900,0.09,0.39,9.8
2025-06-18 16:52:33.946,0.08,0.38,9.8
2025-06-18 16:52:33.965,0.08,0.38,9.8
2025-06-18 16:52:34.030,0.08,0.39,9.8
2025-06-18 16:52:34.210,0.08,0.38,9.8
2025-06-18 16:52:34.400,0.08,0.39,9.79
2025-06-18 16:52:34.680,0.08,0.39,9.8
2025-06-18 16:52:34.860,0.08,0.38,9.79
2025-06-18 16:52:34.105,0.09,0.38,9.8
2025-06-18 16:52:34.123,0.08,0.38,9.8
2025-06-18 16:52:34.161,0.08,0.39,9.79
2025-06-18 16:52:34.189,0.08,0.39,9.79
2025-06-18 16:52:34.207,0.09,0.38,9.8
2025-06-18 16:52:34.226,0.09,0.38,9.8
2025-06-18 16:52:34.244,0.09,0.39,9.79
2025-06-18 16:52:34.263,0.09,0.39,9.79
2025-06-18 16:52:34.309,0.08,0.39,9.8
2025-06-18 16:52:34.328,0.08,0.38,9.79
2025-06-18 16:52:34.366,0.08,0.38,9.79
2025-06-18 16:52:34.404,0.08,0.39,9.79
2025-06-18 16:52:34.432,0.08,0.39,9.8
2025-06-18 16:52:34.450,0.08,0.38,9.79
2025-06-18 16:52:34.469,0.08,0.38,9.79
2025-06-18 16:52:34.487,0.09,0.39,9.79
2025-06-18 16:52:34.506,0.09,0.38,9.79
2025-06-18 16:52:34.524,0.09,0.39,9.8
2025-06-18 16:52:34.552,0.07,0.39,9.8
2025-06-18 16:52:34.571,0.09,0.39,9.79
2025-06-18 16:52:34.590,0.08,0.39,9.79
2025-06-18 16:52:34.628,0.08,0.38,9.79
2025-06-18 16:52:34.646,0.08,0.38,9.79
2025-06-18 16:52:34.693,0.08,0.39,9.8
